,char1,char2,filename_bbox_count,xml_content_bbox_count,gross_count,presence,mismatch,keys_filename,key_xml_content,human_key,subject_gender,subject_id,front_back,time,file,file_id
2530,S,P,2,1,1,1,0,['KC'],[],HUMAN,F,1,back,0907111948,S_P_F1_KC_L_LL_back_0907111948.jpg,d444b457383af7a1b2249496990efc3a
2531,S,P,2,1,1,1,0,"['CL', 'LW']",[],HUMAN,F,4,back,0910161541,S_P_F4_CL_F_RA_LW_V_RA_back_0910161541.jpg,a90d289c7aed12ab371d0eaf9f6648a5
2532,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,4,front,0910160801,S_N_F4_KC_F_LT_CP_V_W_front_0910160801.jpg,8657d4633eceaca002b6895a21ef6a38
2533,S,P,2,1,1,1,0,['LW'],[],HUMAN,M,6,back,0906152929,S_P_M6_LW_R_RL_back_0906152929.jpg,e3c7747075679f28e25b409c769b1822
2534,S,P,2,2,1,1,1,['CP'],['CL'],HUMAN,F,3,front,0910151110,S_P_F3_CP_L_LL_front_0910151110.jpg,1f67ac308460373c9a4a54d5d82b5b78
2535,D,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,3,back,0905110709,D_N_M3_SS_F_C_MD_F_S_back_0905110709.jpg,be3038ffe28abc49bce9cdedf21f21cd
2536,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,3,back,0910104552,S_N_F3_CP_F_RT_KC_V_N_back_0910104552.jpg,b243e9bdcccc8d3581b3b9bb5627f9be
2537,S,P,2,2,1,1,0,"['WB', 'CK']",['WB'],HUMAN,M,6,front,0906144340,S_P_M6_WB_F_LT_CK_V_B_front_0906144340.jpg,01a08b152ab71cf57796d2c749138b2f
2538,D,P,3,1,2,1,0,"['CL', 'LW']",[],HUMAN,M,2,back,0904130955,D_P_M2_CL_F_RT_LW_F_LT_back_0904130955.jpg,aa3599e410e806996c6567d419b52182
2539,D,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,3,back,0905110818,D_N_M3_CK_F_LT_WB_F_RT_back_0905110818.jpg,1e50c7e055c4ebee31c18a76f76c9bb1
2540,S,P,2,2,1,1,0,"['KK', 'GA']",['KK'],HUMAN,M,1,front,0903125558,S_P_M1_KK_F_LT_GA_V_RT_front_0903125558.jpg,0ab40bc386bd2ed63b273af68c2e8136
2541,S,P,2,1,1,1,0,['CP'],[],HUMAN,F,1,back,0907112207,S_P_F1_CP_R_LA_back_0907112207.jpg,4175d5b8fd671507c36b1477d05f244d
2542,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,3,front,0910104347,S_N_F3_KC_F_LL_CP_V_RL_front_0910104347.jpg,806ee166686aee8e266bfa51103748a2
2543,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,2,front,0907144647,S_N_F2_MD_F_RT_SS_V_N_front_0907144647.jpg,aeae4284a98cba7966ddad9398ff4e81
2544,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,6,front,0906143519,S_N_M6_MD_F_LT_SS_V_LT_front_0906143519.jpg,e6b3969fc0e7c00dd17fe84164493827
2545,S,N,1,1,0,0,0,['KC'],[],HUMAN,M,2,back,0904125510,S_N_M2_KC_L_LT_back_0904125510.jpg,d1737b538584d7c493767a8bdc4817ef
2546,S,P,2,1,1,1,0,['CL'],[],HUMAN,M,4,back,0905160057,S_P_M4_CL_L_W_back_0905160057.jpg,d90c2818061f9831439d7dceb398f9d3
2547,S,P,2,2,1,1,1,['CK'],['CL'],HUMAN,F,4,front,0910162959,S_P_F4_CK_L_RL_front_0910162959.jpg,21273e1bcb62858f438374191e9ae693
2548,S,P,2,2,1,1,0,"['SS', 'MD']",['SS'],HUMAN,M,6,front,0906142648,S_P_M6_SS_F_W_MD_V_W_front_0906142648.jpg,7fb186b7290acd82c92b81abcc86cfee
2549,S,P,2,1,1,1,0,['CP'],[],HUMAN,M,3,back,0905105709,S_P_M3_CP_R_LA_back_0905105709.jpg,17ebf9135437c2748b7c135fcc481f24
2550,S,P,2,2,1,1,0,"['WB', 'CK']",['WB'],HUMAN,M,4,front,0905145229,S_P_M4_WB_F_RT_CK_V_N_front_0905145229.jpg,f77a05f7f5b5028c3e8ff670e86aba50
2551,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,2,back,0907150829,S_N_F2_CP_F_RT_KC_V_N_back_0907150829.jpg,54bbf2bba39e2b75ac29054b438fe338
2552,S,P,2,1,1,1,0,['KC'],[],HUMAN,M,3,back,0905105509,S_P_M3_KC_L_RA_back_0905105509.jpg,a6d87c7ac6548e5a4581ab34fd749f8a
2553,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,2,front,0904105821,S_N_M2_CL_F_W_LW_V_N_front_0904105821.jpg,b758f1ea2482f0725d8b26f6a0159846
2554,S,P,2,1,1,1,0,"['LW', 'CL']",[],HUMAN,M,5,back,0906095345,S_P_M5_LW_F_RT_CL_V_N_back_0906095345.jpg,5520637df44c9ec7919a63e54eb896da
2555,S,N,1,1,0,0,0,['KK'],[],HUMAN,F,4,back,0910162653,S_N_F4_KK_L_RL_back_0910162653.jpg,61da81b2efcc31e4cffb29348774f51d
2556,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,2,front,0904084230,S_N_M2_GA_F_RT_KK_V_W_front_0904084230.jpg,3a077602c34a84183bb46276e66bbc1a
2557,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,5,back,0906090944,S_N_M5_CK_F_W_WB_V_N_back_0906090944.jpg,8c0f76334148657a9ec26e795e1f59c1
2558,S,P,2,2,1,1,0,"['KK', 'GA']",['GA'],HUMAN,M,5,back,0906083643,S_P_M5_KK_F_S_GA_V_B_back_0906083643.jpg,2e6973d5de2c13a3e22da9e7916440d2
2559,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,4,back,0905144037,S_N_M4_MD_F_W_SS_V_W_back_0905144037.jpg,deca88f9b4dd0a47edbbb33125b6444b
2560,S,P,2,2,1,1,1,"['CL', 'LW']",['UNKNOWN'],HUMAN,M,3,front,0905101031,S_P_M3_CL_F_RL_LW_V_LL_front_0905101031.jpg,099f9d5997890dc9f568de697a6fcd67
2561,D,P,3,3,2,1,0,"['SS', 'MD']","['SS', 'MD']",HUMAN,M,5,front,0906103948,D_P_M5_SS_F_C_MD_F_RL_front_0906103948.jpg,7231f54854d88d51e7d06e135b6d4e3b
2562,S,P,2,2,1,1,1,['SS'],['CK'],HUMAN,M,6,front,0906151819,S_P_M6_SS_L_LT_front_0906151819.jpg,8cf5b5a6431569668f688b6a6ceae704
2563,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,2,front,0907145644,S_N_F2_WB_F_S_CK_V_N_front_0907145644.jpg,1455185e3ed852015061632c86a70929
2564,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,6,front,0906143116,S_N_M6_MD_F_S_SS_V_B_front_0906143116.jpg,a7d2efb6156f54fc108b230f4831a8f7
2565,S,P,2,2,1,1,0,['CL'],['CL'],HUMAN,F,4,back,0910163615,S_P_F4_CL_L_RL_back_0910163615.jpg,b2007c7cf9e9be1278cec44886ccdf3a
2566,S,N,1,1,0,0,0,['CP'],[],HUMAN,F,4,front,0910163449,S_N_F4_CP_L_RL_front_0910163449.jpg,54798263d8c28bffa4cd760c9fd95fc3
2567,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,1,front,0903124825,S_N_M1_GA_F_C_KK_V_LT_front_0903124825.jpg,c8573f9dd65c89fe588a951b3bdb6803
2568,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,2,back,0907145329,S_N_F2_CK_F_LT_WB_V_N_back_0907145329.jpg,63d310408bd01f64ee2a8dafcd458320
2569,S,P,2,2,1,1,0,"['SS', 'MD']",['SS'],HUMAN,F,4,front,0910154607,S_P_F4_SS_F_LL_MD_V_RL_front_0910154607.jpg,347e5eb161aa7fe6e460dfcfd86ed17c
2570,S,P,2,2,1,1,0,"['CP', 'KC']",['KC'],HUMAN,F,1,back,0907101049,S_P_F1_CP_F_RL_KC_V_RL_back_0907101049.jpg,a5301ca00fab32a6ed0fb4031b1a94bf
2571,S,P,2,2,1,1,0,"['CL', 'LW']",['LW'],HUMAN,F,1,back,0907102015,S_P_F1_CL_F_LL_LW_V_LT_back_0907102015.jpg,1c749a93f171480505d38fe5fe5c11d8
2572,S,P,2,2,1,1,0,['WB'],['WB'],HUMAN,F,3,front,0910111805,S_P_F3_WB_L_LL_front_0910111805.jpg,865f5223604a5aa6a7f276e1c39e3d8c
2573,S,P,2,2,1,1,1,['KK'],['UNKNOWN'],HUMAN,M,5,front,0906100534,S_P_M5_KK_L_W_front_0906100534.jpg,1ea46a410292586d8044215a36bb4c73
2574,S,N,1,1,0,0,0,['MD'],[],HUMAN,F,2,back,0907153953,S_N_F2_MD_L_LL_back_0907153953.jpg,10ae41eb4e510a4c3fdac0be494c2698
2575,S,P,2,2,1,1,1,['MD'],['UNKNOWN'],HUMAN,M,5,back,0906101048,S_P_M5_MD_R_RL_back_0906101048.jpg,2bb5377a738f88fa2be7010d668d1732
2576,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,3,front,0910102904,S_N_F3_CK_F_RT_WB_V_N_front_0910102904.jpg,59ced230d6433df892f97d5046542e3a
2577,S,N,1,1,0,0,0,['KC'],[],HUMAN,F,4,front,0910163350,S_N_F4_KC_L_RL_front_0910163350.jpg,0917f92c6d68d8f205a526a69da1bca5
2578,S,P,2,2,1,1,0,"['SS', 'MD']",['SS'],HUMAN,F,3,front,0910101048,S_P_F3_SS_F_RA_MD_V_B_front_0910101048.jpg,511968083d17c9a24dbbb0adb7537c9e
2579,S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,5,back,0906091038,S_N_M5_CK_F_LT_WB_V_N_back_0906091038.jpg,87b5e836d8818337c83a3690f9766517
2580,S,P,2,1,1,1,0,['LW'],[],HUMAN,F,2,front,0907155329,S_P_F2_LW_L_RL_front_0907155329.jpg,b30e808d84ae0e4fcd74d8fe2b4cce26
2581,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,5,back,0906095044,S_N_M5_LW_F_W_CL_V_B_back_0906095044.jpg,7f1f9430ebb20e0366d7ed27beafbea2
2582,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,5,front,0906085825,S_N_M5_MD_F_S_SS_V_B_front_0906085825.jpg,a7a0f26dae61ffb85523d25395c97b06
2583,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,4,back,0910153239,S_N_F4_GA_F_S_KK_V_N_back_0910153239.jpg,bd2d2dc1e148c333cf4f41a1edd21c13
2584,S,N,1,1,0,0,0,['CK'],[],HUMAN,M,6,back,0906152050,S_N_M6_CK_L_RL_back_0906152050.jpg,ec5d28d358dd73730c904f2261d13fc9
2585,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,2,back,0907152256,S_N_F2_LW_F_RL_CL_V_RL_back_0907152256.jpg,c2c6fb4f2b682f11d6fade1b5a6b2298
2586,S,P,2,2,1,1,1,['KK'],['UNKNOWN'],HUMAN,M,1,front,0903154922,S_P_M1_KK_R_RT_front_0903154922.jpg,2a0bafd838fcd33c64cd6f585968f18b
2587,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,3,back,0910103838,S_N_F3_WB_F_LL_CK_V_LL_back_0910103838.jpg,47feea82029bc7b015545c5ab5a4bac3
2588,S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,4,back,0910154101,S_N_F4_KK_F_RL_GA_V_RL_back_0910154101.jpg,1b65a5729fd7bcd0266b39d4305e571f
2589,D,P,3,1,2,1,0,"['KC', 'CP']",[],HUMAN,M,4,front,0905160828,D_P_M4_KC_V_N_CP_V_LL_front_0905160828.jpg,174582636fe1d1020e9486d59adc58e9
2590,S,P,2,1,1,1,0,"['LW', 'CL']",[],HUMAN,F,3,back,0910110110,S_P_F3_LW_F_RT_CL_V_N_back_0910110110.jpg,a4660532c2bbefab539f5bf8d81dfea4
2591,S,P,2,2,1,1,0,"['CK', 'WB']",['WB'],HUMAN,M,6,back,0906143835,S_P_M6_CK_F_LT_WB_V_N_back_0906143835.jpg,c7b64b3971e50a4c7dc7b3a7a6796290
2592,S,P,2,2,1,1,1,"['KK', 'GA']",['UNKNOWN'],HUMAN,F,2,back,0907143750,S_P_F2_KK_F_LL_GA_V_N_back_0907143750.jpg,3fcaa715a3428e5498a5e4f63516282b
2593,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,2,front,0904091614,S_N_M2_SS_F_RA_MD_V_RL_front_0904091614.jpg,cc4bbd2b16c2545c18ce6abd82b8042d
2594,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,3,front,0905090834,S_N_M3_SS_F_LT_MD_V_N_front_0905090834.jpg,ecd763501b14557909ce07c271097fb6
2595,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,3,back,0910104934,S_N_F3_CP_F_LL_KC_V_RL_back_0910104934.jpg,dc9c5db698553c3bdce741b6e9c1b15e
2596,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,5,back,0906083605,S_N_M5_GA_F_LT_KK_V_RL_back_0906083605.jpg,a80846490257ba4939e4f0b0611aba0b
2597,S,P,2,1,1,1,0,"['LW', 'CL']",[],HUMAN,F,4,back,0910162244,S_P_F4_LW_F_RT_CL_V_N_back_0910162244.jpg,de82704bae9de32b435da57112117a4e
2598,S,N,1,1,0,0,0,['CL'],[],HUMAN,M,2,front,0904125858,S_N_M2_CL_R_RT_front_0904125858.jpg,827916cf1e2e2a249d7531ff3a89fb28
2599,S,N,1,1,0,0,0,['GA'],[],HUMAN,M,4,back,0905153140,S_N_M4_GA_R_W_back_0905153140.jpg,50649117352839c79159d831ef678112
2600,S,P,2,2,1,1,0,"['SS', 'MD']",['SS'],HUMAN,F,3,front,0910101140,S_P_F3_SS_F_LT_MD_V_N_front_0910101140.jpg,992be75bea0236034dc5f044ffd91765
2601,D,P,3,3,2,1,0,"['KC', 'CP']","['KC', 'CP']",HUMAN,M,6,front,0906153659,D_P_M6_KC_F_RT_CP_F_LT_front_0906153659.jpg,2058f5944dd11613c3691540f8a7ec91
2602,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,2,front,0907150902,S_N_F2_CP_F_LT_KC_V_N_front_0907150902.jpg,4df724d3cd64fd4d3ddd23b9a27f4d91
2603,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,4,front,0905151459,S_N_M4_CP_F_RT_KC_V_N_front_0905151459.jpg,606ab955c91f20c3285079761ba79503
2604,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,M,3,back,0905093008,S_N_M3_WB_F_LL_CK_V_RL_back_0905093008.jpg,ed1a9e48714c16365e53ca07095620e6
2605,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,6,front,0906150849,S_N_M6_LW_F_W_CL_V_RT_front_0906150849.jpg,7b66ee9835ff1811a42bfe15e89a3462
2606,S,P,2,2,1,1,0,"['GA', 'KK']",['KK'],HUMAN,M,1,back,0903124800,S_P_M1_GA_F_C_KK_V_LT_back_0903124800.jpg,7772c3a4f3576b83d7f866b8cc114a54
2607,S,P,2,2,1,1,1,"['MD', 'SS']",['CK'],HUMAN,F,3,front,0910101838,S_P_F3_MD_F_RA_SS_V_B_front_0910101838.jpg,34decd17ab911ca9c692ff922cf31762
2608,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,3,back,0910105644,S_N_F3_CL_F_LL_LW_V_RL_back_0910105644.jpg,092ca6577c6e3a918917e85a6ba441f0
2609,D,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,5,back,0906103825,D_N_M5_GA_F_RT_KK_F_W_back_0906103825.jpg,feb5db609c9130832f8fe5263f5eb5d8
2610,D,P,3,3,2,1,0,"['KC', 'CP']","['KC', 'CP']",HUMAN,M,2,front,0904130850,D_P_M2_KC_F_LL_CP_F_W_front_0904130850.jpg,8ac43922635f0e0fe68272124fc90d8a
2611,T,P,4,1,3,1,0,"['MD', 'CK', 'WB']",[],HUMAN,M,1,back,0903165040,T_P_M1_MD_F_C_CK_F_RA_WB_F_RT_back_0903165040.jpg,7cc13b8ddb9c4eda317d806671859bfd
2612,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,1,front,0903132725,S_N_M1_MD_F_RL_SS_V_LL_front_0903132725.jpg,c3d46893d21a6c798f0ada2efa794679
2613,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,6,front,0906150320,S_N_M6_CL_F_S_LW_V_B_front_0906150320.jpg,206cb38e64b3a9af8578486ca5c1c1ad
2614,T,P,4,2,3,1,0,"['GA', 'KK', 'SS']",['GA'],HUMAN,M,4,back,0905161128,T_P_M4_GA_L_W_KK_F_S_SS_F_W_back_0905161128.jpg,af51d2f0365fe216e890a26a90bc3dcd
2615,S,P,2,2,1,1,0,['WB'],['WB'],HUMAN,F,3,back,0910111805,S_P_F3_WB_L_LL_back_0910111805.jpg,71b94cb528ee978c1c054c5f9fa4eb14
2616,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,3,back,0910102046,S_N_F3_MD_F_LT_SS_V_N_back_0910102046.jpg,46f2050b012a625c2b35401b5a53947c
2617,S,P,2,2,1,1,0,['KK'],['KK'],HUMAN,M,3,front,0905103251,S_P_M3_KK_R_LL_front_0905103251.jpg,14ed265f9b50975dd9255dcc47079dbd
2618,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,3,front,0910101904,S_N_F3_MD_F_RA_SS_V_B_front_0910101904.jpg,274a2b26dcb5bd2f7dd7029b8e19fb38
2619,S,P,2,2,1,1,0,"['CP', 'KC']",['KC'],HUMAN,M,6,back,0906145454,S_P_M6_CP_F_LT_KC_V_B_back_0906145454.jpg,871b15e1eb98309c42c47fdf72b69423
2620,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,3,back,0910095134,S_N_F3_GA_F_RT_KK_V_N_back_0910095134.jpg,6971f0dc42ea3917a58536b5c12e2b43
2621,S,P,2,2,1,1,1,['GA'],['UNKNOWN'],HUMAN,F,2,back,0907153539,S_P_F2_GA_R_RT_back_0907153539.jpg,bea94021820daa326cad8d88fcb565bd
2622,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,5,back,0906094336,S_N_M5_CL_F_RA_LW_V_LA_back_0906094336.jpg,27f72602382f0adaa9b4f777f4b0705b
2623,S,P,2,2,1,1,0,"['GA', 'KK']",['KK'],HUMAN,M,2,back,0904083433,S_P_M2_GA_F_S_KK_V_W_back_0904083433.jpg,c6c50c08ca4c198f4df1972c7a09378a
2624,S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,4,front,0905152104,S_N_M4_CL_F_LT_LW_V_N_front_0905152104.jpg,53f72381d1c66c6463ee704d2a928694
2625,S,N,1,1,0,0,0,['KC'],[],HUMAN,M,3,back,0905105334,S_N_M3_KC_R_W_back_0905105334.jpg,c897475e5e7d76a25d1f908a353aa4f5
2626,S,P,2,2,1,1,0,"['CK', 'WB']",['CK'],HUMAN,M,4,back,0905144350,S_P_M4_CK_F_RA_WB_V_B_back_0905144350.jpg,b4b15625fe839809f9a35bbe3db17b30
2627,S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,1,back,0903152055,S_N_M1_CP_F_RL_KC_V_W_back_0903152055.jpg,9a8f94c2db7b649028e06639f060e5da
2628,S,P,2,2,1,1,0,"['KC', 'CP']",['CP'],HUMAN,M,6,back,0906145156,S_P_M6_KC_F_LT_CP_V_RL_back_0906145156.jpg,e836d9cc48b3ee21d25242583c7c84bb
2629,S,N,1,1,0,0,0,['CL'],[],HUMAN,M,5,front,0906102218,S_N_M5_CL_L_LT_front_0906102218.jpg,c0b07004549a63075cb619d007a3a602
2630,S,P,2,2,1,1,0,"['WB', 'CK']",['WB'],HUMAN,F,1,front,0907094930,S_P_F1_WB_F_RL_CK_V_RL_front_0907094930.jpg,2dc4c2ed62e1f0f7d4a977af541b1d44
2631,S,P,2,2,1,1,0,"['GA', 'KK']",['KK'],HUMAN,M,5,back,0906083402,S_P_M5_GA_F_W_KK_V_N_back_0906083402.jpg,638deec18c21d4d8f062aa2ca320103c
2632,S,P,2,2,1,1,0,"['KC', 'CP']",['CP'],HUMAN,F,1,back,0907095210,S_P_F1_KC_F_LA_CP_V_LA_back_0907095210.jpg,7aa8292e0582d9b00705ccc6e4b53a21
2633,S,P,2,2,1,1,1,"['SS', 'MD']",['UNKNOWN'],HUMAN,F,2,back,0907144143,S_P_F2_SS_F_LT_MD_V_N_back_0907144143.jpg,409ccbc0f41fc986e73b1d9999ffc4a4
2634,S,P,2,2,1,1,1,"['WB', 'CK']",['UNKNOWN'],HUMAN,M,1,back,0903145053,S_P_M1_WB_F_RL_CK_V_W_back_0903145053.jpg,85395aa529abd31a276fc5c19fd9e521
2635,D,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,3,back,0905110522,D_N_M3_GA_F_RT_KK_F_LT_back_0905110522.jpg,b9a14d35b99eaa256ca95dfd1be9b687
2636,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,1,front,0907102816,S_N_F1_LW_F_W_CL_V_N_front_0907102816.jpg,85faca94e3bfeee52be17508d6512db1
2637,S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,4,front,0905152513,S_N_M4_LW_F_W_CL_V_LA_front_0905152513.jpg,9d5c638114f59f641b4e9a5e06a3edf2
2638,S,P,2,2,1,1,1,['KK'],['CK'],HUMAN,F,4,back,0910162638,S_P_F4_KK_L_RL_back_0910162638.jpg,5fd7893cbd7f46cf93b7db93d0c90598
2639,S,P,2,2,1,1,1,"['KC', 'CP']",['UNKNOWN'],HUMAN,M,6,front,0906144859,S_P_M6_KC_F_C_CP_V_N_front_0906144859.jpg,38da6feeed0131352b647f00e13fd4c1
2640,S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,1,front,0903125628,S_N_M1_KK_F_LT_GA_V_RT_front_0903125628.jpg,ccffeda89c9d7959182d9ca93be83c73
2641,T,N,1,1,0,0,0,"['MD', 'CK', 'WB']",[],HUMAN,M,6,front,0906154150,T_N_M6_MD_F_LL_CK_F_C_WB_F_RT_front_0906154150.jpg,dde789ae68d1fa09a86918e724d09531
2642,S,P,2,2,1,1,0,"['LW', 'CL']",['CL'],HUMAN,M,1,back,0903153632,S_P_M1_LW_F_RL_CL_V_LA_back_0903153632.jpg,840e84f776704e61b8d7e27d46fcc2f7
2643,S,P,2,1,1,1,0,"['MD', 'SS']",[],HUMAN,F,2,back,0907144907,S_P_F2_MD_F_RT_SS_V_LA_back_0907144907.jpg,57f70a8414444a256c43ddb38a43f7a6
2644,S,N,1,1,0,0,0,['MD'],[],HUMAN,F,4,front,0910162940,S_N_F4_MD_L_RL_front_0910162940.jpg,5f7c91717dc787cbfc8a6f455a2650ec
2645,T,P,4,1,3,1,0,"['GA', 'KK', 'SS']",[],HUMAN,F,4,front,0910164338,T_P_F4_GA_V_RL_KK_V_N_SS_V_LL_front_0910164338.jpg,d3a1b336cff972e7c999e1cae31728e2
2646,S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,6,back,0906141613,S_N_M6_GA_F_RT_KK_V_LL_back_0906141613.jpg,37a921749e2da9b2bee6c679f320b652
2647,S,P,2,1,1,1,0,['LW'],[],HUMAN,M,4,back,0905160325,S_P_M4_LW_R_LL_back_0905160325.jpg,d93b9071c1850bd1417a235326d6132b
2648,S,P,2,2,1,1,1,"['SS', 'MD']",['CL'],HUMAN,M,6,back,0906142413,S_P_M6_SS_F_S_MD_V_B_back_0906142413.jpg,1ce2a5a2490d1e12f2b877a42753697f
2649,S,N,1,1,0,0,0,['LW'],[],HUMAN,M,6,front,0906152858,S_N_M6_LW_R_W_front_0906152858.jpg,2a57cfec452ec84b156855de6d89a282
2650,S,P,2,2,1,1,0,"['MD', 'SS']",['SS'],HUMAN,F,3,back,0910102340,S_P_F3_MD_F_LL_SS_V_RL_back_0910102340.jpg,84cedb0919526438db3bdb26e9ae44e4
2651,D,P,3,1,2,1,0,"['CK', 'WB']",[],HUMAN,M,5,back,0906104107,D_P_M5_CK_F_S_WB_F_LT_back_0906104107.jpg,7b08143b5be3c85c7a84ab9f0198eefa
2652,S,P,2,2,1,1,0,['CK'],['CK'],HUMAN,F,1,front,0907111656,S_P_F1_CK_R_LL_front_0907111656.jpg,a6922b6412bb121e13e267a61b4bf322
2653,S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,4,back,0910160038,S_N_F4_WB_F_S_CK_V_B_back_0910160038.jpg,c8ef2220e578365e802132b5cf517584
2654,S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,1,back,0903131231,S_N_M1_MD_F_RA_SS_V_LA_back_0903131231.jpg,749078d6e90c82314ffebaa33c2c7c6f
2655,S,P,2,1,1,1,0,['SS'],[],HUMAN,M,2,front,0904112537,S_P_M2_SS_L_LL_front_0904112537.jpg,6d3b9d7f232712d0c263cf92d62c5dd3
2656,S,N,1,1,0,0,0,['CP'],[],HUMAN,M,4,back,0905155926,S_N_M4_CP_L_W_back_0905155926.jpg,7d00ad16250417b83f1c36a782eb4285
2657,S,P,2,2,1,1,1,"['SS', 'MD']",['CK'],HUMAN,F,4,back,0910154607,S_P_F4_SS_F_LL_MD_V_RL_back_0910154607.jpg,2e533c8ea2242f316d7da34c5bd06d15
2658,S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,2,back,0907150455,S_N_F2_KC_F_LL_CP_V_LL_back_0907150455.jpg,0e069dee89c9425a7c29bf8e4ddb5153
2659,S,P,2,2,1,1,0,"['SS', 'MD']",['SS'],HUMAN,F,2,front,0907144058,S_P_F2_SS_F_RT_MD_V_N_front_0907144058.jpg,eedf6da90e4eab4bb4efc0f714600a90
2660,S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,1,back,0903134005,S_N_M1_SS_F_C_MD_V_B_back_0903134005.jpg,27458f74ad83b66af961b6dd4a9f1155
2661,S,P,2,2,1,1,1,['WB'],['UNKNOWN'],HUMAN,M,6,front,0906152220,S_P_M6_WB_L_W_front_0906152220.jpg,36bda48e4b602090016f7c0816dbca03
2662,S,N,1,1,0,0,0,['KK'],[],HUMAN,M,6,front,0906151612,S_N_M6_KK_R_W_front_0906151612.jpg,eca88e3c12ada080d579ef3315d13089
2663,S,P,2,2,1,1,1,"['CK', 'WB']",['MD'],HUMAN,M,3,front,0905091923,S_P_M3_CK_F_RT_WB_V_N_front_0905091923.jpg,acec808b7f7a725e4ea9083c05f7bb5a
2664,S,P,2,2,1,1,0,['WB'],['WB'],HUMAN,M,5,back,0906101508,S_P_M5_WB_L_LT_back_0906101508.jpg,7f5f610c425b0a03da4cc082ae95f194
2665,S,P,2,2,1,1,0,"['CL', 'LW']",['CL'],HUMAN,F,4,front,0910161930,S_P_F4_CL_F_RL_LW_V_RL_front_0910161930.jpg,69a74c147201c76f41c123ee6cd300c4
2666,S,N,1,1,0,0,0,['KK'],[],HUMAN,F,4,front,0910162724,S_N_F4_KK_R_LL_front_0910162724.jpg,d9afac3319b2de2d7a6aa19b9554fcc0
2667,S,P,2,2,1,1,1,"['WB', 'CK']",['UNKNOWN'],HUMAN,F,1,front,0907094821,S_P_F1_WB_F_LL_CK_V_LL_front_0907094821.jpg,35b9fe9082214370849864656cdd3307
