,file_id,item_orientation,location_on_body,class_name,subject_gender,subject_id,front_back,xmin,ymin,xmax,ymax,cx,cy,location_on_body_decoded,class_name_decoded,item_orientation_decoded,area,height,width
3380,S_P_F2_SS_F_RA_MD_V_LL_front_0907144540.jpg,HUMAN,HUMAN,HUMAN,F,2,front,1,125,310,877,155.5,501.0,HUMAN,HUMAN,HUMAN,232368,752,309
3381,S_P_F2_SS_F_RA_MD_V_LL_front_0907144540.jpg,F,RA,SS,F,2,front,7,171,44,240,25.5,205.5,Right Arm,Scissors,Front,2553,69,37
3382,S_P_M5_MD_F_W_SS_V_W_front_0906085926.jpg,HUMAN,HUMAN,HUMAN,M,5,front,8,57,323,861,165.5,459.0,HUMAN,HUMAN,HUMAN,253260,804,315
3383,S_P_M5_MD_F_W_SS_V_W_front_0906085926.jpg,MISSING,MISSING,CK,M,5,front,151,464,208,538,179.5,501.0,MISSING,Ceramic Knife,MISSING,4218,74,57
3384,S_P_F2_CK_F_RL_WB_V_LL_back_0907145233.jpg,HUMAN,HUMAN,HUMAN,F,2,back,28,143,320,881,174.0,512.0,HUMAN,HUMAN,HUMAN,215496,738,292
3385,S_P_F2_CK_F_RL_WB_V_LL_back_0907145233.jpg,V,LL,WB,F,2,back,67,717,110,805,88.5,761.0,Left Calf,Water Bottle,Back,3784,88,43
3386,S_N_M3_CL_F_RL_LW_V_LL_front_0905101047.jpg,HUMAN,HUMAN,HUMAN,M,3,front,22,7,318,881,170.0,444.0,HUMAN,HUMAN,HUMAN,258704,874,296
3387,S_N_F2_KK_R_RT_back_0907153755.jpg,HUMAN,HUMAN,HUMAN,F,2,back,44,146,329,881,186.5,513.5,HUMAN,HUMAN,HUMAN,209475,735,285
3388,S_N_F1_CP_R_LA_front_0907112221.jpg,HUMAN,HUMAN,HUMAN,F,1,front,24,120,310,871,167.0,495.5,HUMAN,HUMAN,HUMAN,214786,751,286
3389,S_P_M1_KC_F_RT_CP_V_RA_front_0903151602.jpg,HUMAN,HUMAN,HUMAN,M,1,front,8,25,333,872,170.5,448.5,HUMAN,HUMAN,HUMAN,275275,847,325
3390,S_P_M1_KC_F_RT_CP_V_RA_front_0903151602.jpg,F,RT,KC,M,1,front,109,595,146,626,127.5,610.5,Right Thai,Key Chain,Front,1147,31,37
3391,S_P_M1_CL_F_LT_LW_V_RA_back_0903154016.jpg,HUMAN,HUMAN,HUMAN,M,1,back,23,55,326,881,174.5,468.0,HUMAN,HUMAN,HUMAN,250278,826,303
3392,S_N_M2_KK_F_S_GA_V_N_front_0904085425.jpg,HUMAN,HUMAN,HUMAN,M,2,front,35,2,276,872,155.5,437.0,HUMAN,HUMAN,HUMAN,209670,870,241
3393,S_N_F2_GA_F_RL_KK_V_N_front_0907143423.jpg,HUMAN,HUMAN,HUMAN,F,2,front,16,117,316,872,166.0,494.5,HUMAN,HUMAN,HUMAN,226500,755,300
3394,S_P_F4_KC_L_RL_back_0910163334.jpg,HUMAN,HUMAN,HUMAN,F,4,back,62,165,273,826,167.5,495.5,HUMAN,HUMAN,HUMAN,139471,661,211
3395,S_P_F4_LW_F_LT_CL_V_N_front_0910162143.jpg,HUMAN,HUMAN,HUMAN,F,4,front,66,147,289,881,177.5,514.0,HUMAN,HUMAN,HUMAN,163682,734,223
3396,S_P_F4_LW_F_LT_CL_V_N_front_0910162143.jpg,F,LT,LW,F,4,front,213,565,252,610,232.5,587.5,Left Thai,Leather Wallet,Front,1755,45,39
3397,S_P_M6_KC_L_W_back_0906152347.jpg,HUMAN,HUMAN,HUMAN,M,6,back,41,73,310,881,175.5,477.0,HUMAN,HUMAN,HUMAN,217352,808,269
3398,S_P_F2_CP_F_RL_KC_V_RL_back_0907150956.jpg,HUMAN,HUMAN,HUMAN,F,2,back,36,138,334,881,185.0,509.5,HUMAN,HUMAN,HUMAN,221414,743,298
3399,S_P_F2_CP_F_RL_KC_V_RL_back_0907150956.jpg,MISSING,MISSING,UNKNOWN,F,2,back,252,760,274,801,263.0,780.5,MISSING,UNKNOWN,MISSING,902,41,22
3400,S_P_F4_LW_L_RL_front_0910163755.jpg,HUMAN,HUMAN,HUMAN,F,4,front,63,151,283,881,173.0,516.0,HUMAN,HUMAN,HUMAN,160600,730,220
3401,S_N_F4_KK_F_LT_GA_V_W_front_0910153949.jpg,HUMAN,HUMAN,HUMAN,F,4,front,60,121,278,881,169.0,501.0,HUMAN,HUMAN,HUMAN,165680,760,218
3402,D_P_F1_CL_V_LA_LW_V_RA_back_0907141116.jpg,HUMAN,HUMAN,HUMAN,F,1,back,32,145,306,877,169.0,511.0,HUMAN,HUMAN,HUMAN,200568,732,274
3403,D_P_F1_CL_V_LA_LW_V_RA_back_0907141116.jpg,MISSING,MISSING,UNKNOWN,F,1,back,258,171,301,217,279.5,194.0,MISSING,UNKNOWN,MISSING,1978,46,43
3404,D_P_F1_CL_V_LA_LW_V_RA_back_0907141116.jpg,MISSING,MISSING,UNKNOWN,F,1,back,39,200,66,248,52.5,224.0,MISSING,UNKNOWN,MISSING,1296,48,27
3405,S_P_M4_CK_F_RA_WB_V_B_front_0905144350.jpg,HUMAN,HUMAN,HUMAN,M,4,front,48,43,310,876,179.0,459.5,HUMAN,HUMAN,HUMAN,218246,833,262
3406,S_P_M4_CK_F_RA_WB_V_B_front_0905144350.jpg,MISSING,MISSING,UNKNOWN,M,4,front,49,185,88,251,68.5,218.0,MISSING,UNKNOWN,MISSING,2574,66,39
3407,S_P_M4_MD_L_W_front_0905153439.jpg,HUMAN,HUMAN,HUMAN,M,4,front,35,56,326,873,180.5,464.5,HUMAN,HUMAN,HUMAN,237747,817,291
3408,S_P_M4_MD_L_W_front_0905153439.jpg,MISSING,MISSING,CL,M,4,front,237,420,255,457,246.0,438.5,MISSING,Cigarette Lighter,MISSING,666,37,18
3409,D_N_M2_CL_F_RT_LW_F_LT_back_0904131009.jpg,HUMAN,HUMAN,HUMAN,M,2,back,68,3,314,878,191.0,440.5,HUMAN,HUMAN,HUMAN,215250,875,246
3410,S_N_M4_WB_F_RT_CK_V_N_back_0905145242.jpg,HUMAN,HUMAN,HUMAN,M,4,back,36,61,299,881,167.5,471.0,HUMAN,HUMAN,HUMAN,215660,820,263
3411,S_N_F2_LW_F_RL_CL_V_RL_front_0907152256.jpg,HUMAN,HUMAN,HUMAN,F,2,front,13,116,316,881,164.5,498.5,HUMAN,HUMAN,HUMAN,231795,765,303
3412,S_P_M5_WB_F_C_CK_V_LA_front_0906091328.jpg,HUMAN,HUMAN,HUMAN,M,5,front,18,61,334,881,176.0,471.0,HUMAN,HUMAN,HUMAN,259120,820,316
3413,S_P_M5_WB_F_C_CK_V_LA_front_0906091328.jpg,F,C,WB,M,5,front,172,333,197,439,184.5,386.0,Chest,Water Bottle,Front,2650,106,25
3414,S_P_F3_KC_L_RL_front_0910151016.jpg,HUMAN,HUMAN,HUMAN,F,3,front,30,120,317,877,173.5,498.5,HUMAN,HUMAN,HUMAN,217259,757,287
3415,S_P_M3_KC_F_LL_CP_V_RL_front_0905095121.jpg,HUMAN,HUMAN,HUMAN,M,3,front,25,5,325,869,175.0,437.0,HUMAN,HUMAN,HUMAN,259200,864,300
3416,S_P_M3_KC_F_LL_CP_V_RL_front_0905095121.jpg,MISSING,MISSING,UNKNOWN,M,3,front,258,763,280,791,269.0,777.0,MISSING,UNKNOWN,MISSING,616,28,22
3417,S_N_F3_CL_F_RA_LW_V_B_back_0910105259.jpg,HUMAN,HUMAN,HUMAN,F,3,back,44,123,318,881,181.0,502.0,HUMAN,HUMAN,HUMAN,207692,758,274
3418,S_P_F4_CL_F_RA_LW_V_RA_front_0910161541.jpg,HUMAN,HUMAN,HUMAN,F,4,front,72,136,287,881,179.5,508.5,HUMAN,HUMAN,HUMAN,160175,745,215
3419,S_P_F4_CL_F_RA_LW_V_RA_front_0910161541.jpg,V,RA,LW,F,4,front,57,172,114,231,85.5,201.5,Right Arm,Leather Wallet,Back,3363,59,57
3420,S_P_M5_LW_F_RA_CL_V_LA_back_0906094850.jpg,HUMAN,HUMAN,HUMAN,M,5,back,8,66,331,879,169.5,472.5,HUMAN,HUMAN,HUMAN,262599,813,323
3421,S_P_M5_LW_F_RA_CL_V_LA_back_0906094850.jpg,V,LA,CL,M,5,back,23,156,40,194,31.5,175.0,Left Arm,Cigarette Lighter,Back,646,38,17
3422,S_P_M1_MD_R_RL_front_0903160020.jpg,HUMAN,HUMAN,HUMAN,M,1,front,13,1,331,873,172.0,437.0,HUMAN,HUMAN,HUMAN,277296,872,318
3423,S_P_F2_KC_F_RT_CP_V_N_front_0907150405.jpg,HUMAN,HUMAN,HUMAN,F,2,front,17,120,317,876,167.0,498.0,HUMAN,HUMAN,HUMAN,226800,756,300
3424,S_P_F2_KC_F_RT_CP_V_N_front_0907150405.jpg,F,RT,KC,F,2,front,98,524,137,561,117.5,542.5,Right Thai,Key Chain,Front,1443,37,39
3425,S_P_M3_SS_F_RA_MD_V_LA_back_0905090328.jpg,HUMAN,HUMAN,HUMAN,M,3,back,58,2,300,881,179.0,441.5,HUMAN,HUMAN,HUMAN,212718,879,242
3426,S_P_M3_SS_F_RA_MD_V_LA_back_0905090328.jpg,MISSING,MISSING,CK,M,3,back,77,61,113,151,95.0,106.0,MISSING,Ceramic Knife,MISSING,3240,90,36
3427,S_P_F3_WB_R_RL_front_0910111836.jpg,HUMAN,HUMAN,HUMAN,F,3,front,20,143,305,881,162.5,512.0,HUMAN,HUMAN,HUMAN,210330,738,285
3428,S_P_F3_WB_R_RL_front_0910111836.jpg,R,RL,WB,F,3,front,55,716,89,785,72.0,750.5,Right Calf,Water Bottle,Right,2346,69,34
3429,S_N_M5_CP_F_W_KC_V_B_front_0906092649.jpg,HUMAN,HUMAN,HUMAN,M,5,front,13,63,333,878,173.0,470.5,HUMAN,HUMAN,HUMAN,260800,815,320
3430,S_N_M4_WB_R_RL_back_0905155637.jpg,HUMAN,HUMAN,HUMAN,M,4,back,34,75,307,881,170.5,478.0,HUMAN,HUMAN,HUMAN,220038,806,273
3431,S_N_M4_CK_F_RA_WB_V_B_back_0905144408.jpg,HUMAN,HUMAN,HUMAN,M,4,back,48,61,295,881,171.5,471.0,HUMAN,HUMAN,HUMAN,202540,820,247
3432,S_P_M6_CP_F_LA_KC_V_LA_front_0906145405.jpg,HUMAN,HUMAN,HUMAN,M,6,front,24,70,310,881,167.0,475.5,HUMAN,HUMAN,HUMAN,231946,811,286
3433,S_P_M6_CP_F_LA_KC_V_LA_front_0906145405.jpg,F,LA,CP,M,6,front,243,227,305,291,274.0,259.0,Left Arm,Cell Phone,Front,3968,64,62
3434,S_P_M5_KC_F_RT_CP_V_W_front_0906092120.jpg,HUMAN,HUMAN,HUMAN,M,5,front,19,62,328,881,173.5,471.5,HUMAN,HUMAN,HUMAN,253071,819,309
3435,D_P_F1_SS_V_B_MD_V_B_back_0907140704.jpg,HUMAN,HUMAN,HUMAN,F,1,back,49,154,298,879,173.5,516.5,HUMAN,HUMAN,HUMAN,180525,725,249
3436,D_P_F1_SS_V_B_MD_V_B_back_0907140704.jpg,V,B,SS,F,1,back,129,357,197,412,163.0,384.5,Back,Scissors,Back,3740,55,68
3437,D_P_F1_SS_V_B_MD_V_B_back_0907140704.jpg,V,B,MD,F,1,back,174,386,241,476,207.5,431.0,Back,Metal Dagger,Back,6030,90,67
3438,S_P_M3_KC_L_RA_front_0905105509.jpg,HUMAN,HUMAN,HUMAN,M,3,front,22,13,336,876,179.0,444.5,HUMAN,HUMAN,HUMAN,270982,863,314
3439,S_P_M3_KC_L_RA_front_0905105509.jpg,MISSING,MISSING,UNKNOWN,M,3,front,80,129,101,159,90.5,144.0,MISSING,UNKNOWN,MISSING,630,30,21
3440,S_N_M3_LW_L_LL_front_0905110205.jpg,HUMAN,HUMAN,HUMAN,M,3,front,16,22,325,867,170.5,444.5,HUMAN,HUMAN,HUMAN,261105,845,309
3441,S_P_M6_CL_L_LL_back_0906152642.jpg,HUMAN,HUMAN,HUMAN,M,6,back,35,92,318,881,176.5,486.5,HUMAN,HUMAN,HUMAN,223287,789,283
3442,S_N_M3_WB_R_W_front_0905104519.jpg,HUMAN,HUMAN,HUMAN,M,3,front,31,4,317,871,174.0,437.5,HUMAN,HUMAN,HUMAN,247962,867,286
3443,T_N_M2_GA_F_RT_KK_F_W_SS_F_LA_back_0904131140.jpg,HUMAN,HUMAN,HUMAN,M,2,back,41,12,336,881,188.5,446.5,HUMAN,HUMAN,HUMAN,256355,869,295
3444,S_N_M5_SS_F_RL_MD_V_RL_front_0906085022.jpg,HUMAN,HUMAN,HUMAN,M,5,front,13,46,326,880,169.5,463.0,HUMAN,HUMAN,HUMAN,261042,834,313
3445,S_N_M6_WB_F_S_CK_V_LA_back_0906144305.jpg,HUMAN,HUMAN,HUMAN,M,6,back,49,72,300,881,174.5,476.5,HUMAN,HUMAN,HUMAN,203059,809,251
3446,S_P_M5_GA_F_S_KK_V_N_back_0906083252.jpg,HUMAN,HUMAN,HUMAN,M,5,back,9,77,335,875,172.0,476.0,HUMAN,HUMAN,HUMAN,260148,798,326
3447,S_P_M5_GA_F_S_KK_V_N_back_0906083252.jpg,V,N,KK,M,5,back,87,464,155,595,121.0,529.5,Hip,Kitchen Knife,Back,8908,131,68
3448,S_P_F4_MD_L_LL_back_0910162854.jpg,HUMAN,HUMAN,HUMAN,F,4,back,62,154,272,881,167.0,517.5,HUMAN,HUMAN,HUMAN,152670,727,210
3449,S_P_F4_MD_L_LL_back_0910162854.jpg,MISSING,MISSING,CK,F,4,back,67,722,89,805,78.0,763.5,MISSING,Ceramic Knife,MISSING,1826,83,22
3450,S_N_M5_SS_F_C_MD_V_B_back_0906084649.jpg,HUMAN,HUMAN,HUMAN,M,5,back,17,74,319,881,168.0,477.5,HUMAN,HUMAN,HUMAN,243714,807,302
3451,S_P_F3_CK_L_RL_front_0910111710.jpg,HUMAN,HUMAN,HUMAN,F,3,front,23,137,309,881,166.0,509.0,HUMAN,HUMAN,HUMAN,212784,744,286
3452,S_N_M3_CL_F_RT_LW_V_N_back_0905100901.jpg,HUMAN,HUMAN,HUMAN,M,3,back,31,25,321,881,176.0,453.0,HUMAN,HUMAN,HUMAN,248240,856,290
3453,S_P_M4_CP_L_W_front_0905155912.jpg,HUMAN,HUMAN,HUMAN,M,4,front,40,61,325,876,182.5,468.5,HUMAN,HUMAN,HUMAN,232275,815,285
3454,S_P_M4_CP_L_W_front_0905155912.jpg,MISSING,MISSING,UNKNOWN,M,4,front,243,440,261,503,252.0,471.5,MISSING,UNKNOWN,MISSING,1134,63,18
3455,S_P_F1_LW_F_W_CL_V_N_front_0907102800.jpg,HUMAN,HUMAN,HUMAN,F,1,front,28,114,307,861,167.5,487.5,HUMAN,HUMAN,HUMAN,208413,747,279
3456,S_P_M6_MD_F_LL_SS_V_LL_front_0906143547.jpg,HUMAN,HUMAN,HUMAN,M,6,front,30,65,312,881,171.0,473.0,HUMAN,HUMAN,HUMAN,230112,816,282
3457,S_P_M6_MD_F_LL_SS_V_LL_front_0906143547.jpg,MISSING,MISSING,CK,M,6,front,237,713,268,824,252.5,768.5,MISSING,Ceramic Knife,MISSING,3441,111,31
3458,S_P_F4_KC_F_RA_CP_V_RA_front_0910160956.jpg,HUMAN,HUMAN,HUMAN,F,4,front,71,129,283,881,177.0,505.0,HUMAN,HUMAN,HUMAN,159424,752,212
3459,S_P_F4_KC_F_RA_CP_V_RA_front_0910160956.jpg,V,RA,CP,F,4,front,58,156,98,233,78.0,194.5,Right Arm,Cell Phone,Back,3080,77,40
3460,S_N_F2_CL_F_RL_LW_V_RL_front_0907151636.jpg,HUMAN,HUMAN,HUMAN,F,2,front,9,129,310,881,159.5,505.0,HUMAN,HUMAN,HUMAN,226352,752,301
3461,S_N_F3_LW_F_LT_CL_V_N_back_0910110319.jpg,HUMAN,HUMAN,HUMAN,F,3,back,41,168,322,881,181.5,524.5,HUMAN,HUMAN,HUMAN,200353,713,281
3462,S_P_M6_CP_F_LL_KC_V_LL_front_0906145731.jpg,HUMAN,HUMAN,HUMAN,M,6,front,8,61,320,881,164.0,471.0,HUMAN,HUMAN,HUMAN,255840,820,312
3463,S_P_M6_CP_F_LL_KC_V_LL_front_0906145731.jpg,F,LL,CP,M,6,front,236,745,274,820,255.0,782.5,Left Calf,Cell Phone,Front,2850,75,38
3464,S_P_M3_KC_F_LL_CP_V_RL_back_0905095121.jpg,HUMAN,HUMAN,HUMAN,M,3,back,30,3,314,876,172.0,439.5,HUMAN,HUMAN,HUMAN,247932,873,284
3465,S_P_M3_KC_F_LL_CP_V_RL_back_0905095121.jpg,V,RL,CP,M,3,back,237,758,287,827,262.0,792.5,Right Calf,Cell Phone,Back,3450,69,50
3466,S_N_M5_KC_L_LT_front_0906101742.jpg,HUMAN,HUMAN,HUMAN,M,5,front,8,56,328,881,168.0,468.5,HUMAN,HUMAN,HUMAN,264000,825,320
3467,S_P_F3_WB_F_RT_CK_V_N_back_0910103626.jpg,HUMAN,HUMAN,HUMAN,F,3,back,32,110,331,848,181.5,479.0,HUMAN,HUMAN,HUMAN,220662,738,299
3468,S_P_F3_WB_F_RT_CK_V_N_back_0910103626.jpg,MISSING,MISSING,UNKNOWN,F,3,back,199,531,233,589,216.0,560.0,MISSING,UNKNOWN,MISSING,1972,58,34
3469,S_P_F1_CL_F_W_LW_V_B_front_0907101700.jpg,HUMAN,HUMAN,HUMAN,F,1,front,38,118,313,881,175.5,499.5,HUMAN,HUMAN,HUMAN,209825,763,275
3470,S_P_F1_CL_F_W_LW_V_B_front_0907101700.jpg,F,W,CL,F,1,front,118,432,147,481,132.5,456.5,Waist,Cigarette Lighter,Front,1421,49,29
3471,S_N_F4_LW_L_RL_back_0910163809.jpg,HUMAN,HUMAN,HUMAN,F,4,back,68,158,273,854,170.5,506.0,HUMAN,HUMAN,HUMAN,142680,696,205
3472,S_P_F1_MD_R_RA_back_0907111506.jpg,HUMAN,HUMAN,HUMAN,F,1,back,47,138,315,875,181.0,506.5,HUMAN,HUMAN,HUMAN,197516,737,268
3473,S_P_F1_MD_R_RA_back_0907111506.jpg,MISSING,MISSING,UNKNOWN,F,1,back,281,156,328,252,304.5,204.0,MISSING,UNKNOWN,MISSING,4512,96,47
3474,S_P_F2_CP_F_RT_KC_V_N_back_0907150815.jpg,HUMAN,HUMAN,HUMAN,F,2,back,37,137,331,881,184.0,509.0,HUMAN,HUMAN,HUMAN,218736,744,294
3475,S_P_F2_CP_F_RT_KC_V_N_back_0907150815.jpg,MISSING,MISSING,SS,F,2,back,106,533,140,590,123.0,561.5,MISSING,Scissors,MISSING,1938,57,34
3476,S_N_F3_CL_L_LL_front_0910151302.jpg,HUMAN,HUMAN,HUMAN,F,3,front,23,136,311,877,167.0,506.5,HUMAN,HUMAN,HUMAN,213408,741,288
3477,S_N_F4_WB_F_RL_CK_V_RL_back_0910160343.jpg,HUMAN,HUMAN,HUMAN,F,4,back,64,155,277,868,170.5,511.5,HUMAN,HUMAN,HUMAN,151869,713,213
3478,S_N_M6_WB_F_LT_CK_V_B_back_0906144353.jpg,HUMAN,HUMAN,HUMAN,M,6,back,45,81,310,881,177.5,481.0,HUMAN,HUMAN,HUMAN,212000,800,265
3479,S_N_F1_MD_F_RL_SS_V_RL_front_0907093526.jpg,HUMAN,HUMAN,HUMAN,F,1,front,24,133,302,872,163.0,502.5,HUMAN,HUMAN,HUMAN,205442,739,278
3480,T_P_M6_KC_V_RL_CP_V_N_CL_V_B_front_0906154431.jpg,HUMAN,HUMAN,HUMAN,M,6,front,27,58,311,881,169.0,469.5,HUMAN,HUMAN,HUMAN,233732,823,284
3481,S_P_M3_MD_F_S_SS_V_B_back_0905091058.jpg,HUMAN,HUMAN,HUMAN,M,3,back,51,4,310,881,180.5,442.5,HUMAN,HUMAN,HUMAN,227143,877,259
3482,S_P_M3_MD_F_S_SS_V_B_back_0905091058.jpg,MISSING,MISSING,UNKNOWN,M,3,back,160,342,195,403,177.5,372.5,MISSING,UNKNOWN,MISSING,2135,61,35
3483,S_N_M3_GA_F_S_KK_V_W_front_0905084936.jpg,HUMAN,HUMAN,HUMAN,M,3,front,27,10,321,872,174.0,441.0,HUMAN,HUMAN,HUMAN,253428,862,294
3484,S_P_F3_LW_F_RA_CL_V_B_back_0910105957.jpg,HUMAN,HUMAN,HUMAN,F,3,back,49,131,317,881,183.0,506.0,HUMAN,HUMAN,HUMAN,201000,750,268
3485,S_N_F3_MD_R_RL_front_0910111537.jpg,HUMAN,HUMAN,HUMAN,F,3,front,16,141,307,881,161.5,511.0,HUMAN,HUMAN,HUMAN,215340,740,291
3486,S_P_F1_CK_L_RL_back_0907111740.jpg,HUMAN,HUMAN,HUMAN,F,1,back,39,147,311,881,175.0,514.0,HUMAN,HUMAN,HUMAN,199648,734,272
3487,S_P_F2_KK_F_C_GA_V_W_back_0907143654.jpg,HUMAN,HUMAN,HUMAN,F,2,back,34,140,333,881,183.5,510.5,HUMAN,HUMAN,HUMAN,221559,741,299
3488,S_P_F2_KK_F_C_GA_V_W_back_0907143654.jpg,V,W,GA,F,2,back,143,481,211,568,177.0,524.5,Waist,Gun,Back,5916,87,68
3489,S_P_M1_MD_R_RL_back_0903160020.jpg,HUMAN,HUMAN,HUMAN,M,1,back,12,63,326,881,169.0,472.0,HUMAN,HUMAN,HUMAN,256852,818,314
3490,S_P_M4_KK_L_LL_back_0905153345.jpg,HUMAN,HUMAN,HUMAN,M,4,back,30,63,305,881,167.5,472.0,HUMAN,HUMAN,HUMAN,224950,818,275
3491,S_P_M4_KK_L_LL_back_0905153345.jpg,MISSING,MISSING,UNKNOWN,M,4,back,57,672,94,805,75.5,738.5,MISSING,UNKNOWN,MISSING,4921,133,37
3492,S_N_M4_KC_F_LA_CP_V_RA_front_0905150818.jpg,HUMAN,HUMAN,HUMAN,M,4,front,45,47,318,879,181.5,463.0,HUMAN,HUMAN,HUMAN,227136,832,273
3493,S_N_M3_KC_F_LT_CP_V_W_back_0905094824.jpg,HUMAN,HUMAN,HUMAN,M,3,back,32,33,317,880,174.5,456.5,HUMAN,HUMAN,HUMAN,241395,847,285
3494,S_N_M6_LW_F_LL_CL_V_RL_back_0906150928.jpg,HUMAN,HUMAN,HUMAN,M,6,back,38,90,310,878,174.0,484.0,HUMAN,HUMAN,HUMAN,214336,788,272
3495,S_N_F1_CL_F_W_LW_V_B_front_0907101715.jpg,HUMAN,HUMAN,HUMAN,F,1,front,30,123,312,871,171.0,497.0,HUMAN,HUMAN,HUMAN,210936,748,282
3496,S_N_M6_CL_F_RT_LW_V_LT_front_0906150435.jpg,HUMAN,HUMAN,HUMAN,M,6,front,28,68,316,881,172.0,474.5,HUMAN,HUMAN,HUMAN,234144,813,288
3497,S_P_M2_CK_F_RA_WB_V_B_front_0904100843.jpg,HUMAN,HUMAN,HUMAN,M,2,front,31,10,303,875,167.0,442.5,HUMAN,HUMAN,HUMAN,235280,865,272
3498,S_P_M2_CK_F_RA_WB_V_B_front_0904100843.jpg,F,RA,CK,M,2,front,50,203,101,266,75.5,234.5,Right Arm,Ceramic Knife,Front,3213,63,51
3499,S_P_M3_WB_F_RL_CK_V_LL_front_0905092827.jpg,HUMAN,HUMAN,HUMAN,M,3,front,7,4,313,865,160.0,434.5,HUMAN,HUMAN,HUMAN,263466,861,306
3500,S_P_M3_WB_F_RL_CK_V_LL_front_0905092827.jpg,MISSING,MISSING,UNKNOWN,M,3,front,70,753,95,805,82.5,779.0,MISSING,UNKNOWN,MISSING,1300,52,25
3501,S_P_M3_KC_F_RT_CP_V_N_back_0905094938.jpg,HUMAN,HUMAN,HUMAN,M,3,back,24,15,310,876,167.0,445.5,HUMAN,HUMAN,HUMAN,246246,861,286
3502,S_P_M3_KC_F_RT_CP_V_N_back_0905094938.jpg,V,N,CP,M,3,back,198,533,246,609,222.0,571.0,Hip,Cell Phone,Back,3648,76,48
3503,S_P_M6_CK_L_LT_back_0906152117.jpg,HUMAN,HUMAN,HUMAN,M,6,back,46,97,321,876,183.5,486.5,HUMAN,HUMAN,HUMAN,214225,779,275
3504,S_P_F3_CL_F_LL_LW_V_RL_back_0910105627.jpg,HUMAN,HUMAN,HUMAN,F,3,back,41,132,319,880,180.0,506.0,HUMAN,HUMAN,HUMAN,207944,748,278
3505,S_P_F3_CL_F_LL_LW_V_RL_back_0910105627.jpg,V,RL,LW,F,3,back,221,751,278,817,249.5,784.0,Right Calf,Leather Wallet,Back,3762,66,57
3506,S_N_M4_GA_F_RL_KK_V_LL_back_0905141459.jpg,HUMAN,HUMAN,HUMAN,M,4,back,52,49,319,881,185.5,465.0,HUMAN,HUMAN,HUMAN,222144,832,267
3507,S_P_F3_CL_L_LL_front_0910151248.jpg,HUMAN,HUMAN,HUMAN,F,3,front,23,130,317,875,170.0,502.5,HUMAN,HUMAN,HUMAN,219030,745,294
3508,T_N_M3_MD_F_S_CK_F_RT_WB_F_LT_front_0905112041.jpg,HUMAN,HUMAN,HUMAN,M,3,front,12,27,333,877,172.5,452.0,HUMAN,HUMAN,HUMAN,272850,850,321
3509,S_N_F1_LW_F_LA_CL_V_B_front_0907102426.jpg,HUMAN,HUMAN,HUMAN,F,1,front,20,122,310,869,165.0,495.5,HUMAN,HUMAN,HUMAN,216630,747,290
3510,S_N_M1_CP_F_LA_KC_V_RL_back_0903151922.jpg,HUMAN,HUMAN,HUMAN,M,1,back,19,58,335,881,177.0,469.5,HUMAN,HUMAN,HUMAN,260068,823,316
3511,S_N_F1_KK_L_LL_front_0907111012.jpg,HUMAN,HUMAN,HUMAN,F,1,front,26,124,308,869,167.0,496.5,HUMAN,HUMAN,HUMAN,210090,745,282
3512,S_N_M6_LW_R_W_back_0906152858.jpg,HUMAN,HUMAN,HUMAN,M,6,back,41,82,315,881,178.0,481.5,HUMAN,HUMAN,HUMAN,218926,799,274
3513,S_N_F2_MD_R_RL_front_0907154327.jpg,HUMAN,HUMAN,HUMAN,F,2,front,10,119,314,872,162.0,495.5,HUMAN,HUMAN,HUMAN,228912,753,304
3514,S_P_F3_KK_R_W_front_0910111137.jpg,HUMAN,HUMAN,HUMAN,F,3,front,14,145,312,875,163.0,510.0,HUMAN,HUMAN,HUMAN,217540,730,298
3515,S_P_F3_KK_R_W_front_0910111137.jpg,R,W,KK,F,3,front,110,414,151,533,130.5,473.5,Waist,Kitchen Knife,Right,4879,119,41
3516,S_N_M3_KC_L_RA_front_0905105523.jpg,HUMAN,HUMAN,HUMAN,M,3,front,22,15,335,881,178.5,448.0,HUMAN,HUMAN,HUMAN,271058,866,313
3517,S_P_F2_CL_F_RT_LW_V_LL_front_0907151447.jpg,HUMAN,HUMAN,HUMAN,F,2,front,7,135,308,877,157.5,506.0,HUMAN,HUMAN,HUMAN,223342,742,301
3518,S_P_M3_CP_F_RL_KC_V_LL_front_0905095741.jpg,HUMAN,HUMAN,HUMAN,M,3,front,20,1,315,873,167.5,437.0,HUMAN,HUMAN,HUMAN,257240,872,295
3519,S_P_M3_CP_F_RL_KC_V_LL_front_0905095741.jpg,F,RL,CP,M,3,front,68,756,112,826,90.0,791.0,Right Calf,Cell Phone,Front,3080,70,44
3520,S_N_M3_WB_F_RL_CK_V_LL_back_0905092905.jpg,HUMAN,HUMAN,HUMAN,M,3,back,39,40,321,878,180.0,459.0,HUMAN,HUMAN,HUMAN,236316,838,282
3521,S_P_M2_KK_L_W_back_0904112107.jpg,HUMAN,HUMAN,HUMAN,M,2,back,55,22,319,881,187.0,451.5,HUMAN,HUMAN,HUMAN,226776,859,264
3522,S_P_M2_KK_L_W_back_0904112107.jpg,MISSING,MISSING,UNKNOWN,M,2,back,123,400,147,452,135.0,426.0,MISSING,UNKNOWN,MISSING,1248,52,24
