char1,char2,filename_bbox_count,xml_content_bbox_count,gross_count,presence,mismatch,keys_filename,key_xml_content,human_key,subject_gender,subject_id,front_back,time,file,file_id
S,P,2,2,1,1,1,"['CP', 'KC']",['UNKNOWN'],HUMAN,F,2,back,907150956,S_P_F2_CP_F_RL_KC_V_RL_back_0907150956.jpg,4c98a332998071a336596851c348f927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
D,P,3,3,2,1,1,"['CL', 'LW']","['UNKNOWN', 'UNKNOWN']",HUMAN,F,1,back,907141116,D_P_F1_CL_V_LA_LW_V_RA_back_0907141116.jpg,9846d5eaa0a420a3c1cfda2507b331dd
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
D,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,2,back,904131009,D_N_M2_CL_F_RT_LW_F_LT_back_0904131009.jpg,6ff51666bbe339116a5b7629cc45f0a3
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,2,front,907152256,S_N_F2_LW_F_RL_CL_V_RL_front_0907152256.jpg,ca090d524db148fd8fe0dcb0b4419e78
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['KC'],[],HUMAN,F,3,front,910151016,S_P_F3_KC_L_RL_front_0910151016.jpg,7e0d170aaf52692bbbb201866bd393c9
S,P,2,2,1,1,1,"['KC', 'CP']",['UNKNOWN'],HUMAN,M,3,front,905095121,S_P_M3_KC_F_LL_CP_V_RL_front_0905095121.jpg,f4d5b380746e291f773d1b04159b746c
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,3,back,910105259,S_N_F3_CL_F_RA_LW_V_B_back_0910105259.jpg,b24f4cdc5fc96c22ba822d75e0d308f5
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['MD'],[],HUMAN,M,1,front,903160020,S_P_M1_MD_R_RL_front_0903160020.jpg,365e6535c757e52cefa7044553c1b698
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,['KC'],['UNKNOWN'],HUMAN,M,3,front,905105509,S_P_M3_KC_L_RA_front_0905105509.jpg,b27452c674eadbdd9a371a14db5f3320
S,N,1,1,0,0,0,['LW'],[],HUMAN,M,3,front,905110205,S_N_M3_LW_L_LL_front_0905110205.jpg,6ec8376e98d459594162a5c0cc671a41
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['WB'],[],HUMAN,M,3,front,905104519,S_N_M3_WB_R_W_front_0905104519.jpg,cbd02822bf73770e56bc294da22f9e97
T,N,1,1,0,0,0,"['GA', 'KK', 'SS']",[],HUMAN,M,2,back,904131140,T_N_M2_GA_F_RT_KK_F_W_SS_F_LA_back_0904131140.jpg,5bd14e5515e4c6f9d827fb895f871156
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CK'],[],HUMAN,F,3,front,910111710,S_P_F3_CK_L_RL_front_0910111710.jpg,8fedbb1bbaf01bc722f8b8264c5add5e
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,3,back,905100901,S_N_M3_CL_F_RT_LW_V_N_back_0905100901.jpg,1782129890c694f1124b83b87a523afc
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,"['LW', 'CL']",[],HUMAN,F,1,front,907102800,S_P_F1_LW_F_W_CL_V_N_front_0907102800.jpg,18b7cdda710b854db054b589054952c8
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,2,front,907151636,S_N_F2_CL_F_RL_LW_V_RL_front_0907151636.jpg,77b844f1bd804e628d422d978679c270
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,3,back,910110319,S_N_F3_LW_F_LT_CL_V_N_back_0910110319.jpg,53568a50497667ad334aa416d9132cf8
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['WB', 'CK']",['UNKNOWN'],HUMAN,F,3,back,910103626,S_P_F3_WB_F_RT_CK_V_N_back_0910103626.jpg,4a79879d6687097b20353554b8362916
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,['MD'],['UNKNOWN'],HUMAN,F,1,back,907111506,S_P_F1_MD_R_RA_back_0907111506.jpg,7c0768bef3a51208e20cd77090e5454e
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CL'],[],HUMAN,F,3,front,910151302,S_N_F3_CL_L_LL_front_0910151302.jpg,0db27d80fcef93932cfa5727adca8fcf
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,1,front,907093526,S_N_F1_MD_F_RL_SS_V_RL_front_0907093526.jpg,b1b3c1bc8e5ed954aca5609be9c0c1f4
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['MD', 'SS']",['UNKNOWN'],HUMAN,M,3,back,905091058,S_P_M3_MD_F_S_SS_V_B_back_0905091058.jpg,fddc3ff242445775358aaaf6f95dfb55
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,3,front,905084936,S_N_M3_GA_F_S_KK_V_W_front_0905084936.jpg,e3ad3ceb5e69fa9f3a233ffa94423d96
S,P,2,1,1,1,0,"['LW', 'CL']",[],HUMAN,F,3,back,910105957,S_P_F3_LW_F_RA_CL_V_B_back_0910105957.jpg,c8f7e19db7b6f7a2e7b10ec372d41e07
S,N,1,1,0,0,0,['MD'],[],HUMAN,F,3,front,910111537,S_N_F3_MD_R_RL_front_0910111537.jpg,1089d6215abd1e0f384a2325f5e0e2f0
S,P,2,1,1,1,0,['CK'],[],HUMAN,F,1,back,907111740,S_P_F1_CK_L_RL_back_0907111740.jpg,9dda23d090994ff4ad56a1e22e1d58f6
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['MD'],[],HUMAN,M,1,back,903160020,S_P_M1_MD_R_RL_back_0903160020.jpg,29cb5240a205bd45e3163ae1cdb629a7
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,M,3,back,905094824,S_N_M3_KC_F_LT_CP_V_W_back_0905094824.jpg,e30603112212ab18c1e01e06adbcffe5
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,1,front,907101715,S_N_F1_CL_F_W_LW_V_B_front_0907101715.jpg,e57e59a1c7dbffdb3cf2f712dd9facea
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['WB', 'CK']",['UNKNOWN'],HUMAN,M,3,front,905092827,S_P_M3_WB_F_RL_CK_V_LL_front_0905092827.jpg,9efb5581c3ba83b380f46210463a70a1
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CL'],[],HUMAN,F,3,front,910151248,S_P_F3_CL_L_LL_front_0910151248.jpg,899453a10860c450e2d5484c7b9b8f70
T,N,1,1,0,0,0,"['MD', 'CK', 'WB']",[],HUMAN,M,3,front,905112041,T_N_M3_MD_F_S_CK_F_RT_WB_F_LT_front_0905112041.jpg,aab090599c504e8edc63e819ff2c1c99
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,1,front,907102426,S_N_F1_LW_F_LA_CL_V_B_front_0907102426.jpg,34da0b8d5039b255ac4e1aacb9f4331f
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,1,back,903151922,S_N_M1_CP_F_LA_KC_V_RL_back_0903151922.jpg,d002cc560c48f4bd7c054414308868bc
S,N,1,1,0,0,0,['KK'],[],HUMAN,F,1,front,907111012,S_N_F1_KK_L_LL_front_0907111012.jpg,75346cbbc91b8501a549c9352763bb85
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['MD'],[],HUMAN,F,2,front,907154327,S_N_F2_MD_R_RL_front_0907154327.jpg,00c7acbd34a727c527204deff11ae2ca
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['KC'],[],HUMAN,M,3,front,905105523,S_N_M3_KC_L_RA_front_0905105523.jpg,e5ec39371f06be3e04acfcf6c006946a
S,P,2,1,1,1,0,"['CL', 'LW']",[],HUMAN,F,2,front,907151447,S_P_F2_CL_F_RT_LW_V_LL_front_0907151447.jpg,435f6859d93042fa8c274fc72262f05c
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,M,3,back,905092905,S_N_M3_WB_F_RL_CK_V_LL_back_0905092905.jpg,b6b113a211e518ed4c571ab07db95bc9
S,P,2,2,1,1,1,['KK'],['UNKNOWN'],HUMAN,M,2,back,904112107,S_P_M2_KK_L_W_back_0904112107.jpg,d291ccd2bcafbff16e96e5ccb6ed6caa
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
D,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,2,front,904131009,D_N_M2_CL_F_RT_LW_F_LT_front_0904131009.jpg,d41ca235ff4578e248bdd4bdcbd062bc
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,F,1,back,907092324,S_N_F1_SS_F_S_MD_V_B_back_0907092324.jpg,f0b3c43ba3f3b0ae3e99ca9ca2142c9e
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,M,1,front,903154547,S_N_M1_LW_F_W_CL_V_B_front_0903154547.jpg,3086b78a6e636671969448bac1fed3d5
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,F,1,front,907091005,S_N_F1_KK_F_C_GA_V_RA_front_0907091005.jpg,3aab311203c946bb46f09d9294f2737f
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CL'],[],HUMAN,F,3,back,910151302,S_N_F3_CL_L_LL_back_0910151302.jpg,4a9636c1da992eee1e2fbc08b4a738e5
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,1,front,907093255,S_N_F1_MD_F_W_SS_V_RA_front_0907093255.jpg,c2f877ca26014e0e489080fa09f1826d
S,N,1,1,0,0,0,['KC'],[],HUMAN,F,3,back,910151034,S_N_F3_KC_L_RL_back_0910151034.jpg,d0649f482040895a9b8f01077be2da67
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,1,front,907090230,S_N_F1_GA_F_S_KK_V_W_front_0907090230.jpg,6b0b7078052d1965dbf808a47c9d1153
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,3,back,910095340,S_N_F3_GA_F_LL_KK_V_RL_back_0910095340.jpg,51899da1671b429d0541253ecc95aa80
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['MD'],[],HUMAN,F,3,front,910111504,S_N_F3_MD_L_LL_front_0910111504.jpg,b9597124cf193bf506027cdb2bc1b15f
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,3,front,910095427,S_N_F3_GA_F_RL_KK_V_LL_front_0910095427.jpg,366eb201788f66b349ab7f44f6596625
S,P,2,2,1,1,1,"['WB', 'CK']",['UNKNOWN'],HUMAN,F,1,back,907094821,S_P_F1_WB_F_LL_CK_V_LL_back_0907094821.jpg,fa8da6433a8535c2f3ddd4551e90af68
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,"['CK', 'WB']",[],HUMAN,F,2,front,907145100,S_P_F2_CK_F_RT_WB_V_B_front_0907145100.jpg,5b1db8b70a4457644e3c8cda911260fa
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['GA'],[],HUMAN,F,1,front,907110911,S_N_F1_GA_R_W_front_0907110911.jpg,530b59f2b2faebecef9398f0259fa2c4
D,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,3,back,910151958,D_N_F3_KC_V_LL_CP_V_RL_back_0910151958.jpg,66c81cc09fc959929c193da12a495ea8
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,1,front,903134416,S_N_M1_MD_F_C_SS_V_B_front_0903134416.jpg,2b5d117f2b63d6d375d0935ed8bfd973
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,3,back,905090349,S_N_M3_SS_F_RA_MD_V_LA_back_0905090349.jpg,0b3cdf0d587a74a3cdb0d149b0100949
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,2,front,907152430,S_N_F2_LW_F_LA_CL_V_LL_front_0907152430.jpg,d01833ba9d1768751597c7208fd2ed15
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['MD', 'SS']",['UNKNOWN'],HUMAN,F,2,front,907144633,S_P_F2_MD_F_RT_SS_V_N_front_0907144633.jpg,fcde7e2bcb2a45855e68c4a5bfa09915
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,2,front,904092959,S_N_M2_MD_F_RA_SS_V_LA_front_0904092959.jpg,9962a1dbab2657e17a3fba852afdd4d9
S,P,2,1,1,1,0,['KC'],[],HUMAN,F,1,back,907111948,S_P_F1_KC_L_LL_back_0907111948.jpg,d444b457383af7a1b2249496990efc3a
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
D,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,3,back,905110709,D_N_M3_SS_F_C_MD_F_S_back_0905110709.jpg,be3038ffe28abc49bce9cdedf21f21cd
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,3,back,910104552,S_N_F3_CP_F_RT_KC_V_N_back_0910104552.jpg,b243e9bdcccc8d3581b3b9bb5627f9be
,,,,,,,,,,,,,,,
D,P,3,1,2,1,0,"['CL', 'LW']",[],HUMAN,M,2,back,904130955,D_P_M2_CL_F_RT_LW_F_LT_back_0904130955.jpg,aa3599e410e806996c6567d419b52182
D,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,3,back,905110818,D_N_M3_CK_F_LT_WB_F_RT_back_0905110818.jpg,1e50c7e055c4ebee31c18a76f76c9bb1
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CP'],[],HUMAN,F,1,back,907112207,S_P_F1_CP_R_LA_back_0907112207.jpg,4175d5b8fd671507c36b1477d05f244d
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,3,front,910104347,S_N_F3_KC_F_LL_CP_V_RL_front_0910104347.jpg,806ee166686aee8e266bfa51103748a2
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,2,front,907144647,S_N_F2_MD_F_RT_SS_V_N_front_0907144647.jpg,aeae4284a98cba7966ddad9398ff4e81
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['KC'],[],HUMAN,M,2,back,904125510,S_N_M2_KC_L_LT_back_0904125510.jpg,d1737b538584d7c493767a8bdc4817ef
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['CP'],[],HUMAN,M,3,back,905105709,S_P_M3_CP_R_LA_back_0905105709.jpg,17ebf9135437c2748b7c135fcc481f24
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,2,back,907150829,S_N_F2_CP_F_RT_KC_V_N_back_0907150829.jpg,54bbf2bba39e2b75ac29054b438fe338
S,P,2,1,1,1,0,['KC'],[],HUMAN,M,3,back,905105509,S_P_M3_KC_L_RA_back_0905105509.jpg,a6d87c7ac6548e5a4581ab34fd749f8a
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,M,2,front,904105821,S_N_M2_CL_F_W_LW_V_N_front_0904105821.jpg,b758f1ea2482f0725d8b26f6a0159846
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,2,front,904084230,S_N_M2_GA_F_RT_KK_V_W_front_0904084230.jpg,3a077602c34a84183bb46276e66bbc1a
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['CL', 'LW']",['UNKNOWN'],HUMAN,M,3,front,905101031,S_P_M3_CL_F_RL_LW_V_LL_front_0905101031.jpg,099f9d5997890dc9f568de697a6fcd67
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,2,front,907145644,S_N_F2_WB_F_S_CK_V_N_front_0907145644.jpg,1455185e3ed852015061632c86a70929
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,1,front,903124825,S_N_M1_GA_F_C_KK_V_LT_front_0903124825.jpg,c8573f9dd65c89fe588a951b3bdb6803
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,2,back,907145329,S_N_F2_CK_F_LT_WB_V_N_back_0907145329.jpg,63d310408bd01f64ee2a8dafcd458320
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['MD'],[],HUMAN,F,2,back,907153953,S_N_F2_MD_L_LL_back_0907153953.jpg,10ae41eb4e510a4c3fdac0be494c2698
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,F,3,front,910102904,S_N_F3_CK_F_RT_WB_V_N_front_0910102904.jpg,59ced230d6433df892f97d5046542e3a
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,['LW'],[],HUMAN,F,2,front,907155329,S_P_F2_LW_L_RL_front_0907155329.jpg,b30e808d84ae0e4fcd74d8fe2b4cce26
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,2,back,907152256,S_N_F2_LW_F_RL_CL_V_RL_back_0907152256.jpg,c2c6fb4f2b682f11d6fade1b5a6b2298
S,P,2,2,1,1,1,['KK'],['UNKNOWN'],HUMAN,M,1,front,903154922,S_P_M1_KK_R_RT_front_0903154922.jpg,2a0bafd838fcd33c64cd6f585968f18b
S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,F,3,back,910103838,S_N_F3_WB_F_LL_CK_V_LL_back_0910103838.jpg,47feea82029bc7b015545c5ab5a4bac3
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,"['LW', 'CL']",[],HUMAN,F,3,back,910110110,S_P_F3_LW_F_RT_CL_V_N_back_0910110110.jpg,a4660532c2bbefab539f5bf8d81dfea4
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['KK', 'GA']",['UNKNOWN'],HUMAN,F,2,back,907143750,S_P_F2_KK_F_LL_GA_V_N_back_0907143750.jpg,3fcaa715a3428e5498a5e4f63516282b
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,2,front,904091614,S_N_M2_SS_F_RA_MD_V_RL_front_0904091614.jpg,cc4bbd2b16c2545c18ce6abd82b8042d
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,3,front,905090834,S_N_M3_SS_F_LT_MD_V_N_front_0905090834.jpg,ecd763501b14557909ce07c271097fb6
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,3,back,910104934,S_N_F3_CP_F_LL_KC_V_RL_back_0910104934.jpg,dc9c5db698553c3bdce741b6e9c1b15e
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['CL'],[],HUMAN,M,2,front,904125858,S_N_M2_CL_R_RT_front_0904125858.jpg,827916cf1e2e2a249d7531ff3a89fb28
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,F,2,front,907150902,S_N_F2_CP_F_LT_KC_V_N_front_0907150902.jpg,4df724d3cd64fd4d3ddd23b9a27f4d91
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['WB', 'CK']",[],HUMAN,M,3,back,905093008,S_N_M3_WB_F_LL_CK_V_RL_back_0905093008.jpg,ed1a9e48714c16365e53ca07095620e6
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CL', 'LW']",[],HUMAN,F,3,back,910105644,S_N_F3_CL_F_LL_LW_V_RL_back_0910105644.jpg,092ca6577c6e3a918917e85a6ba441f0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
T,P,4,1,3,1,0,"['MD', 'CK', 'WB']",[],HUMAN,M,1,back,903165040,T_P_M1_MD_F_C_CK_F_RA_WB_F_RT_back_0903165040.jpg,7cc13b8ddb9c4eda317d806671859bfd
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,1,front,903132725,S_N_M1_MD_F_RL_SS_V_LL_front_0903132725.jpg,c3d46893d21a6c798f0ada2efa794679
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,3,back,910102046,S_N_F3_MD_F_LT_SS_V_N_back_0910102046.jpg,46f2050b012a625c2b35401b5a53947c
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,F,3,front,910101904,S_N_F3_MD_F_RA_SS_V_B_front_0910101904.jpg,274a2b26dcb5bd2f7dd7029b8e19fb38
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,F,3,back,910095134,S_N_F3_GA_F_RT_KK_V_N_back_0910095134.jpg,6971f0dc42ea3917a58536b5c12e2b43
S,P,2,2,1,1,1,['GA'],['UNKNOWN'],HUMAN,F,2,back,907153539,S_P_F2_GA_R_RT_back_0907153539.jpg,bea94021820daa326cad8d88fcb565bd
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,['KC'],[],HUMAN,M,3,back,905105334,S_N_M3_KC_R_W_back_0905105334.jpg,c897475e5e7d76a25d1f908a353aa4f5
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CP', 'KC']",[],HUMAN,M,1,back,903152055,S_N_M1_CP_F_RL_KC_V_W_back_0903152055.jpg,9a8f94c2db7b649028e06639f060e5da
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['SS', 'MD']",['UNKNOWN'],HUMAN,F,2,back,907144143,S_P_F2_SS_F_LT_MD_V_N_back_0907144143.jpg,409ccbc0f41fc986e73b1d9999ffc4a4
S,P,2,2,1,1,1,"['WB', 'CK']",['UNKNOWN'],HUMAN,M,1,back,903145053,S_P_M1_WB_F_RL_CK_V_W_back_0903145053.jpg,85395aa529abd31a276fc5c19fd9e521
D,N,1,1,0,0,0,"['GA', 'KK']",[],HUMAN,M,3,back,905110522,D_N_M3_GA_F_RT_KK_F_LT_back_0905110522.jpg,b9a14d35b99eaa256ca95dfd1be9b687
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,1,front,907102816,S_N_F1_LW_F_W_CL_V_N_front_0907102816.jpg,85faca94e3bfeee52be17508d6512db1
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KK', 'GA']",[],HUMAN,M,1,front,903125628,S_N_M1_KK_F_LT_GA_V_RT_front_0903125628.jpg,ccffeda89c9d7959182d9ca93be83c73
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,1,1,1,0,"['MD', 'SS']",[],HUMAN,F,2,back,907144907,S_P_F2_MD_F_RT_SS_V_LA_back_0907144907.jpg,57f70a8414444a256c43ddb38a43f7a6
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['MD', 'SS']",[],HUMAN,M,1,back,903131231,S_N_M1_MD_F_RA_SS_V_LA_back_0903131231.jpg,749078d6e90c82314ffebaa33c2c7c6f
S,P,2,1,1,1,0,['SS'],[],HUMAN,M,2,front,904112537,S_P_M2_SS_L_LL_front_0904112537.jpg,6d3b9d7f232712d0c263cf92d62c5dd3
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,2,back,907150455,S_N_F2_KC_F_LL_CP_V_LL_back_0907150455.jpg,0e069dee89c9425a7c29bf8e4ddb5153
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['SS', 'MD']",[],HUMAN,M,1,back,903134005,S_N_M1_SS_F_C_MD_V_B_back_0903134005.jpg,27458f74ad83b66af961b6dd4a9f1155
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,P,2,2,1,1,1,"['WB', 'CK']",['UNKNOWN'],HUMAN,F,1,front,907094821,S_P_F1_WB_F_LL_CK_V_LL_front_0907094821.jpg,35b9fe9082214370849864656cdd3307
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['CK', 'WB']",[],HUMAN,M,3,back,905091729,S_N_M3_CK_F_LA_WB_V_B_back_0905091729.jpg,2df134b6705cf672eeec44d45b050fc2
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['KC', 'CP']",[],HUMAN,F,3,back,910104143,S_N_F3_KC_F_LT_CP_V_N_back_0910104143.jpg,e27785704d1c6c3f9283529095cca34f
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
S,N,1,1,0,0,0,"['LW', 'CL']",[],HUMAN,F,2,back,907152338,S_N_F2_LW_F_LL_CL_V_LL_back_0907152338.jpg,5a311118f0afefa6efadf7146dc627cd
,,,,,,,,,,,,,,,
